AccelerometerX,AccelerometerY,AccelerometerZ
1.6243453636632417,-0.15323616176709168,4.895166181417871
-0.6117564136500754,-2.432508512647113,2.387958575229506
-0.5281717522634557,0.5079843366153792,-4.481118060935155
-1.0729686221561705,-0.3240323290200066,-6.107950028484128
0.8654076293246785,-1.5110766079102027,-20.299450691852883
-2.3015386968802827,-0.8714220655949576,6.07946586089135
1.74481176421648,-0.8648299414655872,-3.5410888355969
-0.7612069008951028,0.6087490823417022,1.5258149012149536
0.31903909605709857,0.5616380965234054,5.012748490408391
-0.2493703754774101,1.514750382482251,-7.864027706953625
1.462107937044974,0.6479248123129182,10.169956856725697
-2.060140709497654,-1.3516493853176743,1.131105818740288
-0.3224172040135075,-1.4092092764721913,14.96995247661273
-0.38405435466841564,1.130725354529131,1.6893766785627198
1.1337694423354374,1.5666862010961442,3.1862469532000244
-1.0998912673140309,-0.23774809814536352,-2.7337713839561912
-0.17242820755043575,0.5588029881851114,14.76413992844696
-0.8778584179213718,-1.5048912837795123,-21.034927818018268
0.04221374671559283,-1.9439217583317874,-5.328319611205531
0.5828152137158222,-1.1740236765428438,-3.0505399394804513
-1.1006191772129212,-0.3571875256030163,-15.304207351052828
1.1447237098396141,-0.521376385408038,-7.947026517589073
0.9015907205927955,-0.2301140634512672,-21.721227104650144
0.5024943389018682,-0.4910144326991102,1.9038723727463625
0.9008559492644118,0.6793011449496629,-14.052275440762696
-0.6837278591743331,1.4275469513273447,3.6986047372036
-0.12289022551864817,0.036197462760435326,-2.61781695961315
-0.9357694342590688,2.029997487440461,-8.327135127847871
-0.2678880796260159,-0.6344047103008461,-15.537826099971513
0.530355466738186,-0.5251033939389392,-6.828478444517395
-0.691660751725309,0.3877346627429501,3.106238202154705
-0.39675352685597737,-0.35479876201067406,-1.2544719386657144
-0.6871727001195994,1.1770522557766416,6.662437992860967
-0.8452056414987196,-0.6411078151978892,-7.88330268522488
-0.671246130836819,1.32269398510864,16.059935215654782
-0.01266459891890136,0.19417501629377704,-2.379534163645282
-1.1173103486352778,2.5654527807167797,-8.45195429064242
0.23441569781709215,-0.4641149056482057,13.10159231391461
1.6598021771098705,-0.20269390770746232,13.575664779629646
0.7420441605773356,0.14565181728648766,-0.9016931708943248
-0.19183555236161492,-2.1810279670819495,-4.843021166665138
-0.8876289640848363,0.6022651275385377,9.10074638935635
-0.7471582937508376,0.48084611326516874,-8.941369681633937
1.6924546010277466,0.10931836390543528,9.35191541792802
0.05080775477602897,-1.5443957813866982,-13.871805199607891
-0.6369956465693534,-1.5465610399686571,-0.833932729033744
0.19091548466746602,0.5866185186008445,0.1175550719321743
2.100255136478842,1.175178687557355,12.080994611405487
0.12015895248162915,1.5944646318222213,-18.292196337498968
0.6172031097074192,-0.8954415239499194,2.3443672196787664
0.3001703199558275,-1.0307980277587836,-1.2071046677601316
-0.35224984649351865,-0.2719387996845504,0.02908287158088423
-1.1425181980221402,-1.9757301418738367,-8.841055458017946
-0.3493427224128775,-0.5889311760437443,-13.01894830490606
-0.2088942333747781,0.851789637515316,-4.63137061750672
0.5866231911821976,1.634602501369415,-2.4166378467026237
0.8389834138745049,0.2791554536346638,14.75183478308824
0.9311020813035573,1.640553648555269,1.1138164353145052
0.2855873252542588,0.410872937999071,-0.04276254670764191
0.8851411642707281,0.19136391513892,6.983462926143922
-0.7543979409966528,-0.17144118747753334,-16.118546409077904
1.2528681552332879,0.18693704577199538,7.225664471510274
0.5129298204180088,-0.25485294724388907,9.153761413074754
-0.29809283510271567,-0.1409107523901582,9.071438675546178
0.48851814653749703,-0.6618918349396725,-3.329940622799779
-0.07557171302105573,0.2590319017920037,-12.35249995930351
1.131629387451427,0.014448415017786457,-9.849285055946012
1.5198168164221988,-1.479580034616112,2.4745386894671837
2.1855754065331614,-0.24070050175198632,5.367648452373013
-1.3964963354881377,-0.8556713923944985,12.765497755140974
-1.4441138054295894,-2.048200458740775,15.214340450144984
-0.5044658629464512,0.4838836493413234,8.712482808892801
0.16003706944783047,1.5586882545223812,0.339287983914027
0.8761689211162249,2.369730189064904,2.6491995671020137
0.31563494724160523,1.5624195294929633,-2.353123697547818
-2.022201215824003,-0.8708015526080608,10.548684521714893
-0.3062040126283718,1.175244992708054,5.942715493361383
0.8279746426072462,1.1198990035561387,2.158596723606063
